,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
242,Honda City,Honda,City,7,36348,Trustmark Dealer,Petrol,Automatic,18.0,1497,117.3,5,695000,2
243,Maruti Ertiga,Maruti,Ertiga,3,25000,Dealer,CNG,Manual,17.5,1373,80.46,7,795000,1
244,Hyundai Creta,Hyundai,Creta,5,25000,Individual,Petrol,Manual,15.29,1591,121.3,5,850000,0
245,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,89172,Dealer,Diesel,Automatic,19.27,2143,170.0,5,1400000,3
246,Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,CNG,Manual,19.0,1197,85.8,5,450000,3
247,Mahindra Bolero,Mahindra,Bolero,5,62257,Dealer,Diesel,Manual,21.0,1498,74.96,7,680000,1
248,Toyota Innova,Toyota,Innova,8,90000,Individual,Diesel,Manual,12.99,2494,100.0,7,1300000,1
249,Hyundai i20,Hyundai,i20,5,60000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000,0
250,Mahindra Bolero,Mahindra,Bolero,8,120000,Individual,Diesel,Manual,15.96,2523,62.1,7,510000,1
251,Mahindra Marazzo,Mahindra,Marazzo,3,15001,Dealer,Diesel,Manual,17.3,1497,121.0,7,1375000,1
252,Tata Nexon,Tata,Nexon,2,26600,Individual,Diesel,Manual,21.5,1497,108.5,5,675000,3
253,Toyota Fortuner,Toyota,Fortuner,10,252000,Individual,Diesel,Manual,11.5,2982,171.0,7,800000,1
254,Hyundai i20,Hyundai,i20,6,69482,Dealer,Petrol,Manual,18.6,1197,81.83,5,565000,2
255,Maruti Wagon R,Maruti,Wagon R,8,61996,Dealer,Petrol,Manual,20.51,998,67.04,5,300000,2
256,Mahindra XUV500,Mahindra,XUV500,6,140000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1050000,1
257,Maruti Swift Dzire,Maruti,Swift Dzire,3,21500,Individual,Petrol,Manual,21.21,1197,81.8,5,650000,0
258,Ford Figo,Ford,Figo,6,44566,Dealer,Diesel,Manual,25.83,1498,99.0,5,580000,3
259,Mahindra Scorpio,Mahindra,Scorpio,6,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,900000,1
260,Honda City,Honda,City,2,10229,Dealer,Petrol,Manual,17.4,1497,117.6,5,1100000,2
261,Tata Nexon,Tata,Nexon,3,33000,Dealer,Diesel,Automatic,21.5,1497,108.5,5,951000,3
262,Hyundai i10,Hyundai,i10,9,35000,Dealer,Petrol,Manual,20.36,1197,78.9,5,245000,2
263,Maruti Swift,Maruti,Swift,13,85000,Dealer,Diesel,Manual,17.8,1248,75.0,5,275000,3
264,Maruti Wagon R,Maruti,Wagon R,15,37000,Dealer,Petrol,Manual,14.0,1061,64.0,5,155000,2
265,Maruti Celerio,Maruti,Celerio,5,20000,Dealer,Petrol,Automatic,23.1,998,67.04,5,470000,2
266,Hyundai i20,Hyundai,i20,6,56490,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000,3
267,Hyundai Verna,Hyundai,Verna,12,110000,Individual,Diesel,Manual,18.1,1493,110.0,5,350000,3
268,Volkswagen Polo,Volkswagen,Polo,7,27363,Dealer,Petrol,Automatic,17.21,1197,103.6,5,618000,2
269,Hyundai Verna,Hyundai,Verna,12,110000,Individual,Petrol,Manual,13.9,1599,103.2,5,250000,0
270,Ford Aspire,Ford,Aspire,6,48015,Dealer,Diesel,Manual,25.83,1498,99.0,5,495000,3
271,Maruti Eeco,Maruti,Eeco,7,63000,Dealer,Petrol,Manual,15.37,1196,73.0,5,315000,2
272,Audi A4,Audi,A4,9,80000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1475000,3
273,Maruti Swift Dzire,Maruti,Swift Dzire,2,9900,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,3
274,Hyundai Creta,Hyundai,Creta,3,5000,Individual,Diesel,Manual,21.38,1396,88.7,5,990000,3
275,Tata Nexon,Tata,Nexon,2,6000,Individual,Petrol,Manual,17.0,1198,108.5,5,750000,0
276,Ford Ecosport,Ford,Ecosport,4,63000,Dealer,Diesel,Manual,23.0,1498,98.96,5,831000,3
277,Datsun RediGO,Datsun,RediGO,4,35000,Individual,Petrol,Manual,22.5,999,67.0,5,250000,0
278,Renault Duster,Renault,Duster,4,30000,Individual,Diesel,Manual,19.72,1461,108.45,5,1150000,3
279,Honda City,Honda,City,4,55000,Dealer,Petrol,Manual,17.0,1497,118.0,5,745000,2
280,Jeep Compass,Jeep,Compass,4,17485,Dealer,Petrol,Automatic,16.0,1368,160.0,5,1512000,2
281,Hyundai i20,Hyundai,i20,7,110000,Individual,Petrol,Manual,18.5,1197,82.85,5,450000,0
282,Volkswagen Polo,Volkswagen,Polo,10,49000,Dealer,Petrol,Manual,16.47,1198,73.9,5,285000,2
283,Maruti Alto,Maruti,Alto,3,14709,Dealer,Petrol,Manual,24.7,796,47.3,5,380000,2
284,Honda WR-V,Honda,WR-V,4,33000,Dealer,Diesel,Manual,25.5,1498,98.6,5,699000,3
285,Maruti Swift,Maruti,Swift,5,40000,Individual,Petrol,Manual,20.4,1197,81.8,5,350000,0
286,Hyundai Grand,Hyundai,Grand,4,20000,Dealer,Petrol,Manual,18.9,1197,81.86,5,436000,2
287,Maruti Swift,Maruti,Swift,2,22000,Dealer,Diesel,Manual,25.2,1248,74.0,5,685000,3
288,Ford Ecosport,Ford,Ecosport,4,120000,Individual,Diesel,Manual,22.77,1498,98.59,5,680000,3
289,BMW 5,BMW,5,8,50000,Dealer,Diesel,Automatic,22.48,1995,187.74,5,1600000,3
290,Maruti Swift Dzire,Maruti,Swift Dzire,10,83000,Individual,Petrol,Manual,17.5,1298,85.8,5,220000,0
291,Maruti Ertiga,Maruti,Ertiga,8,58277,Dealer,Petrol,Manual,16.02,1373,93.7,7,590000,1
292,Hyundai Grand,Hyundai,Grand,8,43000,Individual,Petrol,Manual,18.9,1197,82.0,5,355000,0
293,Hyundai Verna,Hyundai,Verna,10,65000,Dealer,Diesel,Manual,22.32,1582,126.32,5,445000,3
294,Hyundai Grand,Hyundai,Grand,6,35372,Dealer,Petrol,Manual,18.9,1197,81.86,5,425000,2
295,Maruti Swift,Maruti,Swift,7,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,390000,3
296,Maruti Alto,Maruti,Alto,13,76000,Dealer,Petrol,Manual,19.7,796,46.3,5,165000,2
297,Volkswagen Polo,Volkswagen,Polo,5,32555,Dealer,Petrol,Automatic,17.21,1197,103.5,5,699000,2
298,Hyundai i20,Hyundai,i20,6,25000,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000,3
299,Jaguar XF,Jaguar,XF,6,34600,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2545000,3
300,Maruti Baleno,Maruti,Baleno,4,110000,Individual,Petrol,Manual,21.4,1197,83.1,5,550000,0
301,Ford Ecosport,Ford,Ecosport,5,125000,Individual,Diesel,Manual,22.77,1498,98.59,5,725000,3
302,Maruti Ignis,Maruti,Ignis,3,25000,Individual,Petrol,Automatic,20.89,1197,81.8,5,580000,0
303,Maruti Swift,Maruti,Swift,10,35000,Individual,Petrol,Manual,18.6,1197,85.8,5,270000,0
304,Ford Endeavour,Ford,Endeavour,4,33000,Individual,Diesel,Automatic,10.91,3198,197.0,7,2500000,1
305,Maruti Baleno,Maruti,Baleno,5,41000,Dealer,Petrol,Manual,21.4,1197,83.1,5,579000,2
306,Maruti Swift Dzire,Maruti,Swift Dzire,3,12500,Individual,Petrol,Manual,22.0,1197,81.8,5,650000,0
307,Maruti Baleno,Maruti,Baleno,3,8610,Trustmark Dealer,Petrol,Automatic,19.56,1197,81.8,5,725000,2
308,Maruti Alto,Maruti,Alto,7,52000,Dealer,Petrol,Manual,23.95,998,67.05,5,244000,2
309,Honda Amaze,Honda,Amaze,6,66000,Dealer,Diesel,Manual,25.8,1498,98.6,5,388000,3
310,Maruti Ciaz,Maruti,Ciaz,2,10000,Individual,Petrol,Manual,21.56,1462,103.25,5,995000,0
311,Maruti Wagon R,Maruti,Wagon R,3,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,415000,0
312,Hyundai Grand,Hyundai,Grand,3,35000,Individual,Diesel,Manual,24.0,1186,73.97,5,550000,3
313,Maruti Swift,Maruti,Swift,3,16000,Dealer,Petrol,Manual,22.0,1197,81.8,5,525000,2
314,Mahindra KUV,Mahindra,KUV,5,40000,Individual,Diesel,Manual,25.32,1198,77.0,6,450000,1
315,Hyundai Creta,Hyundai,Creta,4,116589,Dealer,Diesel,Manual,19.67,1582,126.2,5,1100000,3
316,Ford Ecosport,Ford,Ecosport,2,11000,Dealer,Diesel,Manual,22.77,1498,98.59,5,945000,3
317,Maruti Ciaz,Maruti,Ciaz,6,55000,Dealer,Diesel,Manual,28.09,1248,88.5,5,625000,3
318,Hyundai i20,Hyundai,i20,10,110000,Individual,Diesel,Manual,21.9,1396,90.0,5,400000,3
319,Hyundai Grand,Hyundai,Grand,7,60000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000,3
320,Hyundai Verna,Hyundai,Verna,9,97000,Dealer,Diesel,Automatic,22.32,1582,126.3,5,480000,3
321,Hyundai i20,Hyundai,i20,5,19000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,0
322,Mahindra Bolero,Mahindra,Bolero,7,70000,Individual,Diesel,Manual,15.96,2523,63.0,9,560000,1
323,Maruti Alto,Maruti,Alto,8,52000,Dealer,Petrol,Manual,20.92,998,67.1,5,260000,2
324,Hyundai Verna,Hyundai,Verna,3,26000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1040000,2
325,Maruti Ignis,Maruti,Ignis,4,2300,Individual,Petrol,Manual,20.89,1197,81.8,5,530000,0
326,Datsun GO,Datsun,GO,4,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000,1
327,Maruti Baleno,Maruti,Baleno,2,20000,Individual,Diesel,Manual,27.39,1248,74.0,5,665000,3
328,Ford Figo,Ford,Figo,7,93334,Dealer,Petrol,Manual,15.6,1196,70.02,5,446000,2
329,Maruti Swift,Maruti,Swift,8,67000,Dealer,Diesel,Manual,28.4,1248,74.0,5,300000,3
330,Renault Duster,Renault,Duster,8,63000,Dealer,Diesel,Manual,20.45,1461,83.8,5,415000,3
331,Datsun redi-GO,Datsun,redi-GO,1,10000,Dealer,Petrol,Manual,20.71,799,53.64,5,349000,2
332,Maruti Eeco,Maruti,Eeco,4,73630,Dealer,CNG,Manual,15.1,1196,73.0,5,395000,3
333,Volvo S90,Volvo,S90,5,20400,Dealer,Diesel,Automatic,18.0,1969,190.0,5,3650000,3
334,Maruti Swift Dzire,Maruti,Swift Dzire,3,40000,Individual,Diesel,Manual,28.4,1248,74.02,5,740000,3
335,Hyundai i20,Hyundai,i20,3,13000,Dealer,Diesel,Manual,22.54,1396,88.73,5,875000,3
336,Maruti Alto,Maruti,Alto,9,15000,Individual,Petrol,Manual,20.92,998,67.1,5,200000,0
337,Maruti Baleno,Maruti,Baleno,2,10000,Individual,Petrol,Automatic,21.4,1197,83.1,5,650000,0
338,Ford Figo,Ford,Figo,6,96000,Dealer,Diesel,Manual,20.0,1399,68.05,5,425000,3
339,Mahindra Scorpio,Mahindra,Scorpio,8,130000,Individual,Diesel,Manual,12.05,2179,120.0,8,550000,1
340,Maruti Wagon R,Maruti,Wagon R,12,50000,Individual,Petrol,Manual,18.9,1061,67.0,5,200000,0
341,Maruti Ciaz,Maruti,Ciaz,4,69999,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000,3
342,Volkswagen Polo,Volkswagen,Polo,11,350000,Individual,Petrol,Manual,16.47,1198,73.9,5,173000,0
343,Hyundai Verna,Hyundai,Verna,12,70000,Dealer,Diesel,Manual,16.8,1493,110.0,5,255000,3
344,Hyundai Santro,Hyundai,Santro,14,80000,Individual,Petrol,Manual,17.8,1086,63.0,5,110000,0
345,Maruti Alto,Maruti,Alto,4,23765,Dealer,Petrol,Manual,23.95,998,67.05,5,400000,2
346,Tata Safari,Tata,Safari,8,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,350000,1
347,Honda Amaze,Honda,Amaze,2,7000,Individual,Petrol,Manual,19.5,1199,88.76,5,715000,0
348,Maruti Alto,Maruti,Alto,10,39513,Dealer,Petrol,Manual,23.95,998,67.05,5,200000,2
349,Hyundai Creta,Hyundai,Creta,3,18000,Individual,Petrol,Manual,15.8,1591,121.3,5,1150000,0
350,Lexus ES,Lexus,ES,4,34000,Dealer,Petrol,Automatic,22.37,2487,214.56,5,4100000,2
351,Mahindra Scorpio,Mahindra,Scorpio,11,186000,Individual,Diesel,Manual,12.05,2179,120.0,8,400000,1
352,Maruti Swift Dzire,Maruti,Swift Dzire,2,15000,Individual,Petrol,Automatic,21.21,1197,81.8,5,690000,0
353,Ford Ecosport,Ford,Ecosport,7,104859,Dealer,Diesel,Manual,22.7,1498,89.84,5,425000,3
354,Maruti Swift,Maruti,Swift,10,83000,Dealer,Diesel,Manual,22.9,1248,74.0,5,349000,3
355,Toyota Fortuner,Toyota,Fortuner,10,185000,Dealer,Diesel,Manual,11.5,2982,171.0,7,875000,1
356,Skoda Octavia,Skoda,Octavia,4,48592,Dealer,Diesel,Manual,18.7,1896,66.0,5,1675000,3
357,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,4,52000,Dealer,Diesel,Automatic,13.0,2143,204.0,5,2950000,3
358,Hyundai Santro,Hyundai,Santro,10,64000,Dealer,Petrol,Manual,17.92,1086,62.1,5,210000,2
359,Maruti Eeco,Maruti,Eeco,6,61000,Dealer,CNG,Manual,20.88,1196,61.7,5,390000,3
360,Toyota Innova,Toyota,Innova,6,70000,Dealer,Diesel,Manual,12.8,2494,102.0,7,885000,1
361,Maruti Swift Dzire,Maruti,Swift Dzire,3,19000,Dealer,Petrol,Manual,21.21,1197,81.8,5,741000,2
362,Maruti Wagon R,Maruti,Wagon R,14,110000,Individual,LPG,Manual,17.3,1061,57.5,5,102000,3
363,Hyundai Grand,Hyundai,Grand,6,25000,Individual,Petrol,Manual,18.9,1197,82.0,5,500000,0
364,Maruti Vitara,Maruti,Vitara,4,38000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000,3
365,Honda City,Honda,City,18,177000,Dealer,Petrol,Manual,11.7,1343,100.0,5,100000,2
366,Honda Amaze,Honda,Amaze,7,80000,Dealer,Diesel,Manual,25.8,1498,98.6,5,375000,3
367,Maruti Alto,Maruti,Alto,3,4600,Individual,Petrol,Manual,22.05,796,47.3,5,280000,0
368,Maruti Alto,Maruti,Alto,9,79433,Dealer,Petrol,Manual,23.95,998,67.05,5,273000,2
369,Mahindra Scorpio,Mahindra,Scorpio,8,54000,Individual,Diesel,Manual,14.0,2523,75.0,7,525000,1
370,Ford Ecosport,Ford,Ecosport,8,62000,Dealer,Diesel,Manual,22.7,1498,89.84,5,470000,3
371,Hyundai i20,Hyundai,i20,4,32000,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000,2
372,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,3,25550,Dealer,Diesel,Automatic,10.0,2148,170.0,5,4450000,3
373,Hyundai i20,Hyundai,i20,5,51334,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000,2
374,Volkswagen Polo,Volkswagen,Polo,5,98000,Dealer,Diesel,Manual,20.14,1498,88.0,5,599000,3
375,Maruti Wagon R,Maruti,Wagon R,4,43000,Dealer,CNG,Manual,26.2,998,58.2,5,399000,3
376,Maruti Wagon R,Maruti,Wagon R,9,80000,Individual,Petrol,Manual,18.9,998,67.1,5,275000,0
377,Skoda Superb,Skoda,Superb,4,34890,Dealer,Petrol,Manual,13.14,1798,157.8,5,1885000,2
378,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,134000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1200000,3
379,BMW X1,BMW,X1,3,23000,Dealer,Diesel,Automatic,20.68,1995,190.0,5,3000000,3
380,Hyundai Creta,Hyundai,Creta,6,40000,Dealer,Diesel,Manual,21.38,1396,88.7,5,860000,3
381,Maruti Swift,Maruti,Swift,4,68791,Dealer,Diesel,Manual,25.2,1248,74.0,5,510000,3
382,Mahindra Scorpio,Mahindra,Scorpio,2,41000,Dealer,Diesel,Manual,16.36,2179,120.0,7,1175000,1
383,Honda Jazz,Honda,Jazz,5,49000,Dealer,Petrol,Manual,16.6,1199,88.51,5,499000,2
384,Maruti Ertiga,Maruti,Ertiga,2,7000,Individual,Petrol,Manual,19.34,1462,103.0,7,850000,1
385,Maruti Wagon R,Maruti,Wagon R,3,36274,Dealer,CNG,Manual,26.6,998,58.16,5,455000,3
386,Maruti Ciaz,Maruti,Ciaz,5,89000,Dealer,Diesel,Manual,28.09,1248,88.5,5,580000,3
387,Maruti Swift Dzire,Maruti,Swift Dzire,7,100000,Individual,Diesel,Manual,23.4,1248,74.0,5,400000,3
388,Skoda Rapid,Skoda,Rapid,5,49661,Dealer,Diesel,Automatic,21.66,1498,103.52,5,695000,3
389,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,28000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2500000,3
390,Hyundai Creta,Hyundai,Creta,2,10000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,1550000,3
391,Maruti Ciaz,Maruti,Ciaz,5,32568,Dealer,Diesel,Manual,28.09,1248,88.5,5,449000,3
392,Honda City,Honda,City,10,78000,Dealer,Petrol,Manual,17.0,1497,118.0,5,265000,2
393,Renault KWID,Renault,KWID,5,30000,Individual,Petrol,Manual,25.17,799,53.3,5,225000,0
394,Maruti Celerio,Maruti,Celerio,5,52250,Dealer,Petrol,Manual,23.1,998,67.04,5,395000,2
395,Hyundai Verna,Hyundai,Verna,8,83000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,470000,3
396,Maruti Ciaz,Maruti,Ciaz,2,9000,Dealer,Diesel,Manual,26.32,1498,93.87,5,925000,3
397,Hyundai Creta,Hyundai,Creta,3,35000,Individual,Diesel,Manual,20.5,1582,126.2,5,1300000,3
398,Hyundai i20,Hyundai,i20,3,12500,Individual,Diesel,Manual,21.19,1396,88.76,5,780000,3
399,Toyota Innova,Toyota,Innova,5,120000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1685000,1
400,Skoda Octavia,Skoda,Octavia,11,300000,Individual,Diesel,Manual,18.7,1896,66.0,5,400000,3
401,Hyundai i20,Hyundai,i20,6,80000,Individual,Diesel,Manual,22.54,1396,88.73,5,520000,3
402,Renault Triber,Renault,Triber,2,10000,Individual,Petrol,Manual,20.0,999,72.0,7,660000,1
403,Maruti Ciaz,Maruti,Ciaz,6,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,700000,3
404,Maruti Wagon R,Maruti,Wagon R,7,65369,Dealer,Petrol,Manual,18.9,998,67.1,5,390000,2
405,Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,330000,2
406,Ford Ecosport,Ford,Ecosport,3,19000,Dealer,Diesel,Manual,23.0,1498,98.96,5,950000,3
407,Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000,1
408,BMW 5,BMW,5,5,42000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,2675000,3
409,Maruti Vitara,Maruti,Vitara,2,19000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1035000,3
410,Hyundai Verna,Hyundai,Verna,8,58000,Dealer,Diesel,Manual,22.32,1582,126.3,5,360000,3
411,Ford Aspire,Ford,Aspire,5,130000,Individual,Diesel,Manual,25.83,1498,99.0,5,507000,3
412,Honda Amaze,Honda,Amaze,6,62000,Individual,Diesel,Manual,25.8,1498,98.6,5,320000,3
413,Maruti Wagon R,Maruti,Wagon R,16,90000,Individual,Petrol,Manual,14.0,1061,64.0,5,80000,0
414,Mahindra Scorpio,Mahindra,Scorpio,2,30000,Individual,Diesel,Manual,16.36,2179,140.0,7,1270000,1
415,Mahindra Bolero,Mahindra,Bolero,9,150000,Individual,Diesel,Manual,15.96,2523,62.1,9,500000,1
416,Honda Civic,Honda,Civic,2,1923,Dealer,Petrol,Automatic,16.5,1799,139.46,5,2200000,2
417,Volkswagen Polo,Volkswagen,Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,645000,3
418,Renault KWID,Renault,KWID,5,51000,Dealer,Petrol,Manual,21.74,999,67.0,5,315000,2
419,Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,28.09,1248,88.5,5,650000,3
420,BMW 3,BMW,3,10,56000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,690000,3
421,Jaguar XF,Jaguar,XF,6,25000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,2790000,3
422,Ford Figo,Ford,Figo,11,104433,Dealer,Petrol,Manual,15.6,1196,70.0,5,285000,2
423,Hyundai Verna,Hyundai,Verna,7,103247,Dealer,Diesel,Manual,22.32,1582,126.32,5,740000,3
424,Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,20.3,1086,68.0,5,425000,0
425,Hyundai Santro,Hyundai,Santro,12,57313,Dealer,Petrol,Manual,17.92,1086,62.1,5,275000,2
426,Hyundai i20,Hyundai,i20,3,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,795000,2
427,Hyundai Grand,Hyundai,Grand,4,22000,Individual,Petrol,Manual,18.9,1197,81.86,5,490000,0
428,Maruti Wagon R,Maruti,Wagon R,8,50287,Dealer,Petrol,Manual,20.51,998,67.04,5,360000,2
429,Ford Figo,Ford,Figo,10,48971,Dealer,Diesel,Manual,20.0,1399,68.0,5,282000,3
430,Renault KWID,Renault,KWID,3,20000,Individual,Petrol,Manual,23.01,999,67.0,5,367000,0
431,Maruti Swift Dzire,Maruti,Swift Dzire,4,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,650000,0
432,Hyundai Grand,Hyundai,Grand,2,25000,Individual,Petrol,Manual,18.9,1197,81.86,5,550000,0
433,Hyundai Creta,Hyundai,Creta,5,56000,Individual,Diesel,Manual,19.67,1582,126.2,5,875000,3
434,Tata Nexon,Tata,Nexon,4,43330,Dealer,Diesel,Manual,21.5,1497,108.5,5,830000,3
435,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,6,38000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,2399000,3
436,Hyundai Verna,Hyundai,Verna,12,55000,Dealer,Petrol,Manual,13.9,1599,103.2,5,235000,2
437,Maruti Swift Dzire,Maruti,Swift Dzire,2,10000,Individual,Petrol,Automatic,22.0,1197,81.8,5,660000,0
438,Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Petrol,Manual,20.73,1373,91.1,5,635000,2
439,Maruti Eeco,Maruti,Eeco,6,60000,Individual,CNG,Manual,20.0,1196,63.0,5,250000,3
440,Renault KWID,Renault,KWID,5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,250000,0
441,Hyundai Verna,Hyundai,Verna,4,32200,Dealer,Petrol,Automatic,17.1,1591,121.4,5,945000,2
442,Maruti Swift Dzire,Maruti,Swift Dzire,8,46100,Dealer,Petrol,Manual,19.1,1197,85.8,5,475000,2
443,Maruti Alto,Maruti,Alto,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000,2
444,Maruti Wagon R,Maruti,Wagon R,9,20000,Individual,Petrol,Manual,18.9,998,67.1,5,230000,0
445,Honda Jazz,Honda,Jazz,5,39000,Dealer,Diesel,Manual,27.3,1498,98.6,5,485000,3
446,Maruti Wagon R,Maruti,Wagon R,1,10000,Individual,Petrol,Manual,20.52,1197,81.8,5,450000,0
447,Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000,3
448,Jeep Compass,Jeep,Compass,2,10000,Individual,Diesel,Manual,17.1,1956,170.0,5,1699000,3
449,Maruti Ciaz,Maruti,Ciaz,5,52000,Dealer,Petrol,Manual,20.73,1373,91.1,5,650000,2
450,Maruti Ertiga,Maruti,Ertiga,6,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,580000,1
451,Maruti Ertiga,Maruti,Ertiga,6,133000,Individual,Diesel,Manual,20.77,1248,88.76,7,650000,1
452,Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,390000,3
453,Toyota Innova,Toyota,Innova,4,74030,Dealer,Diesel,Manual,13.68,2393,147.51,7,1150000,1
454,Maruti Swift Dzire,Maruti,Swift Dzire,8,58000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000,3
455,Ford Ecosport,Ford,Ecosport,2,19338,Trustmark Dealer,Petrol,Manual,15.9,1496,120.69,5,985000,2
456,Hyundai i20,Hyundai,i20,4,33181,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,625000,2
457,Hyundai Santro,Hyundai,Santro,2,7395,Dealer,Petrol,Manual,20.3,1086,68.0,5,480000,2
458,Honda Civic,Honda,Civic,13,64537,Dealer,Petrol,Automatic,12.9,1799,130.0,5,295000,2
459,Maruti Wagon R,Maruti,Wagon R,9,50000,Individual,Petrol,Manual,18.9,998,67.1,5,230000,0
460,Mahindra XUV500,Mahindra,XUV500,8,113143,Dealer,Diesel,Manual,15.1,2179,140.0,7,649000,1
461,Audi A6,Audi,A6,10,110000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1100000,3
462,Maruti Swift Dzire,Maruti,Swift Dzire,8,40000,Individual,Petrol,Manual,19.1,1197,85.8,5,400000,0
463,Maruti Swift,Maruti,Swift,4,40000,Dealer,Petrol,Manual,22.0,1197,81.8,5,515000,2
464,Volkswagen Vento,Volkswagen,Vento,8,47000,Dealer,Petrol,Manual,16.09,1598,103.2,5,390000,2
465,Ford Figo,Ford,Figo,8,44000,Dealer,Diesel,Manual,20.0,1399,68.1,5,235000,3
466,Hyundai Grand,Hyundai,Grand,4,21065,Dealer,Petrol,Manual,18.9,1197,81.86,5,575000,2
467,Maruti Swift Dzire,Maruti,Swift Dzire,8,10000,Dealer,Petrol,Manual,19.1,1197,85.8,5,475000,2
468,Datsun GO,Datsun,GO,5,15000,Individual,Petrol,Manual,20.63,1198,67.0,5,320000,0
469,Hyundai Creta,Hyundai,Creta,5,52000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1050000,3
470,Maruti Baleno,Maruti,Baleno,3,19000,Dealer,Petrol,Manual,21.01,1197,81.8,5,585000,2
471,Maruti Wagon R,Maruti,Wagon R,4,10000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,0
472,BMW 3,BMW,3,5,29000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2450000,3
473,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8,30000,Dealer,Petrol,Manual,12.3,1796,185.0,5,1350000,2
474,Maruti Swift Dzire,Maruti,Swift Dzire,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,475000,3
475,Hyundai Verna,Hyundai,Verna,9,177000,Individual,Diesel,Manual,22.32,1582,126.32,5,350000,3
476,Honda City,Honda,City,5,78236,Dealer,Petrol,Manual,17.4,1497,117.3,5,651000,2
477,Toyota Fortuner,Toyota,Fortuner,7,139830,Dealer,Diesel,Manual,13.0,2982,168.5,7,1675000,1
478,Honda City,Honda,City,8,56000,Dealer,Petrol,Manual,16.8,1497,116.4,5,495000,2
479,Maruti Swift,Maruti,Swift,6,18914,Dealer,Petrol,Manual,20.4,1197,81.8,5,500000,2
480,Renault KWID,Renault,KWID,5,30000,Dealer,Petrol,Manual,25.17,799,53.3,5,345000,2
481,Maruti Swift,Maruti,Swift,4,43733,Dealer,Petrol,Manual,20.4,1197,81.8,5,489000,2
482,Tata Tiago,Tata,Tiago,3,35505,Dealer,Petrol,Manual,23.84,1199,84.0,5,545000,2
